,name,artists,uri,id,playlist_uris,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
spotify:track:7kvlZn7u1oEb2Q9ry4xPyt,Power to the People - Damon Jee Remix,"Pardon Moi, Damon Jee",spotify:track:7kvlZn7u1oEb2Q9ry4xPyt,7kvlZn7u1oEb2Q9ry4xPyt,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:3eH3lljVfOtTtyo3gdyPmN', 'spotify:playlist:4s6SkLQTNYqRb0TYk5Cs6Y', 'spotify:playlist:3lEs8vpSTb1Wc5IAAO4ZY3', 'spotify:playlist:0BAssw398217YM7dBHmMNY']",0.696,0.868,0.0,-6.617,1.0,0.044,0.00131,0.688,0.0923,0.255,118.014,415932.0,4.0
spotify:track:2vzn7ua3RCAH70vsDxaOu6,Surfin Hell - Sebastien Chenut Remix,"Mondowski, Sebastien Chenut",spotify:track:2vzn7ua3RCAH70vsDxaOu6,2vzn7ua3RCAH70vsDxaOu6,['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ'],0.66,0.533,10.0,-9.824,0.0,0.0541,0.126,0.865,0.108,0.161,115.0,375410.0,4.0
spotify:track:6PzJJnPNMOOozUj5ezxOvF,Hangar 77,Damon Jee,spotify:track:6PzJJnPNMOOozUj5ezxOvF,6PzJJnPNMOOozUj5ezxOvF,['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ'],0.719,0.633,5.0,-9.698,1.0,0.044,0.00827,0.844,0.0453,0.217,121.012,398149.0,4.0
spotify:track:3aI98k3imGSSNQJHMIFUH0,Antiheroe - Rebolledo´s Cuco Heroe For Ever Version,"Damon Jee, Darlyn Vlys, Rebolledo",spotify:track:3aI98k3imGSSNQJHMIFUH0,3aI98k3imGSSNQJHMIFUH0,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:5AwAZGSHKHQuZH98K1U7de', 'spotify:playlist:62U2o4q77ywaQnE63vBCM9']",0.852,0.315,1.0,-8.055,1.0,0.105,0.000217,0.828,0.0515,0.171,120.017,392250.0,4.0
spotify:track:5AtSxyPK3zcij0QjqvcmbE,Antares,Alejandro Molinari,spotify:track:5AtSxyPK3zcij0QjqvcmbE,5AtSxyPK3zcij0QjqvcmbE,['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ'],0.746,0.469,9.0,-13.896,0.0,0.0496,0.699,0.889,0.112,0.574,107.987,295606.0,4.0
spotify:track:19kfGj8ZTjo9JCMaqdQrQF,Too Late - Damon Jee Remix,"Brigado Crew, Ubbah, Winnick, Damon Jee",spotify:track:19kfGj8ZTjo9JCMaqdQrQF,19kfGj8ZTjo9JCMaqdQrQF,['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ'],0.74,0.84,2.0,-9.41,1.0,0.0523,0.000635,0.896,0.113,0.235,121.996,262014.0,4.0
spotify:track:0zzyvAa03DmOuFsADmFRRJ,Ananda,Goom Gum,spotify:track:0zzyvAa03DmOuFsADmFRRJ,0zzyvAa03DmOuFsADmFRRJ,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:3lEs8vpSTb1Wc5IAAO4ZY3']",0.803,0.871,2.0,-6.32,1.0,0.0523,0.0713,0.798,0.0949,0.215,122.015,211820.0,4.0
spotify:track:6N8BMmR2r03kKQMX9eJIIe,Istanbul,DJ T.,spotify:track:6N8BMmR2r03kKQMX9eJIIe,6N8BMmR2r03kKQMX9eJIIe,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:3eH3lljVfOtTtyo3gdyPmN', 'spotify:playlist:4s6SkLQTNYqRb0TYk5Cs6Y']",0.802,0.653,4.0,-7.773,1.0,0.0589,0.01,0.921,0.0461,0.518,122.001,440000.0,4.0
spotify:track:7qzzFtgZIhp66q3ZhMX7LC,Everybody,"You Man, Jerge",spotify:track:7qzzFtgZIhp66q3ZhMX7LC,7qzzFtgZIhp66q3ZhMX7LC,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:4s6SkLQTNYqRb0TYk5Cs6Y']",0.772,0.93,11.0,-4.254,1.0,0.0443,0.00339,0.772,0.142,0.153,116.003,277241.0,4.0
spotify:track:6rGqiK4oKP9RtRdTjGepNH,The Future Is The Past,Colyn,spotify:track:6rGqiK4oKP9RtRdTjGepNH,6rGqiK4oKP9RtRdTjGepNH,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:5YCXh657a8jnyQ2Hr3Yoh3', 'spotify:playlist:3eH3lljVfOtTtyo3gdyPmN', 'spotify:playlist:7066MetVAxe2rJYvAQ1e3O']",0.747,0.817,10.0,-9.034,0.0,0.0528,0.000114,0.809,0.106,0.331,126.041,283867.0,4.0
spotify:track:0rmV1kRnWiYYr7WeKEDtEU,Four Down - Club Mix,"C.A.R., Patrice Bäumel",spotify:track:0rmV1kRnWiYYr7WeKEDtEU,0rmV1kRnWiYYr7WeKEDtEU,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:5AwAZGSHKHQuZH98K1U7de']",0.709,0.487,1.0,-14.053,0.0,0.039,0.000176,0.928,0.112,0.0721,127.004,393477.0,4.0
spotify:track:77z2O3X1Nt9WuXURajHh5K,Am Kanal,Perel,spotify:track:77z2O3X1Nt9WuXURajHh5K,77z2O3X1Nt9WuXURajHh5K,['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ'],0.731,0.445,9.0,-8.014,0.0,0.075,0.00197,0.68,0.0673,0.921,119.992,278000.0,4.0
spotify:track:1zWgX0RFJOjAW4ZDFbnJoX,El Caniquero,"Illusive Man, Club Cavanna",spotify:track:1zWgX0RFJOjAW4ZDFbnJoX,1zWgX0RFJOjAW4ZDFbnJoX,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:62U2o4q77ywaQnE63vBCM9']",0.794,0.893,11.0,-9.251,0.0,0.0622,0.000737,0.861,0.101,0.359,121.011,305455.0,4.0
spotify:track:0s2Zkseo3fQldECdroC5wt,Onslaught - FJAAK Remix,"Robert Hood, Claude Young, FJAAK",spotify:track:0s2Zkseo3fQldECdroC5wt,0s2Zkseo3fQldECdroC5wt,['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ'],0.703,0.949,11.0,-8.06,1.0,0.0533,0.00294,0.895,0.109,0.262,132.0,455419.0,4.0
spotify:track:3KUC8exMvdvMZFvdbyXU5K,So Far So Good - Steven Campodonico Remix,"Vitor Munhoz, Victor Ruiz, Steven Campodonico",spotify:track:3KUC8exMvdvMZFvdbyXU5K,3KUC8exMvdvMZFvdbyXU5K,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:0BAssw398217YM7dBHmMNY']",0.83,0.801,6.0,-8.348,0.0,0.0914,0.0237,0.866,0.143,0.0879,123.004,390250.0,4.0
spotify:track:1X86yQLyVQQng9kePXlJ9x,Lost It - Johnson Remix,"Maxime, REMAIN, Arthur Johnson",spotify:track:1X86yQLyVQQng9kePXlJ9x,1X86yQLyVQQng9kePXlJ9x,['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ'],0.792,0.738,10.0,-9.688,0.0,0.0539,0.000541,0.867,0.131,0.193,109.998,420560.0,4.0
spotify:track:7uci3Qi71XfRfnnIgBGSgS,Running,The Maghreban,spotify:track:7uci3Qi71XfRfnnIgBGSgS,7uci3Qi71XfRfnnIgBGSgS,['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ'],0.422,0.959,6.0,-10.345,0.0,0.109,0.00785,0.766,0.0526,0.961,202.384,242671.0,3.0
spotify:track:4u88MrYJ8ZCnmUdjITNGKz,The Age Of Love - Jam & Spoon Watch Out For Stella Mix,"Age Of Love, Jam & Spoon",spotify:track:4u88MrYJ8ZCnmUdjITNGKz,4u88MrYJ8ZCnmUdjITNGKz,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:3eH3lljVfOtTtyo3gdyPmN', 'spotify:playlist:4s6SkLQTNYqRb0TYk5Cs6Y']",0.737,0.469,1.0,-15.213,1.0,0.057,0.0131,0.822,0.0776,0.0958,130.003,408773.0,4.0
spotify:track:31lClidiQZWQWzdEeapMTS,Gypsy,The Organism,spotify:track:31lClidiQZWQWzdEeapMTS,31lClidiQZWQWzdEeapMTS,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:7066MetVAxe2rJYvAQ1e3O']",0.799,0.905,7.0,-8.744,1.0,0.0515,0.0327,0.937,0.106,0.147,122.007,188843.0,4.0
spotify:track:2HLSE598XkeAs2vvUyzhmg,Jungla,Tyu,spotify:track:2HLSE598XkeAs2vvUyzhmg,2HLSE598XkeAs2vvUyzhmg,['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ'],0.676,0.695,2.0,-13.296,1.0,0.0406,0.151,0.654,0.144,0.349,115.001,353280.0,4.0
spotify:track:3QMVfVUCUpHTeoIe5GeqRN,Green Karma - Roe Deers Remix,"Cabaret Nocturne, Roe Deers",spotify:track:3QMVfVUCUpHTeoIe5GeqRN,3QMVfVUCUpHTeoIe5GeqRN,['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ'],0.823,0.582,6.0,-13.354,1.0,0.106,0.396,0.888,0.096,0.459,118.004,390508.0,4.0
spotify:track:0nBXSG4I8Rm8IS5H1gv9uJ,Kukushka - Markus Gibb Remix,"Roe Deers, Markus GIBB",spotify:track:0nBXSG4I8Rm8IS5H1gv9uJ,0nBXSG4I8Rm8IS5H1gv9uJ,['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ'],0.735,0.671,1.0,-12.054,1.0,0.0566,0.126,0.845,0.0909,0.175,119.994,387972.0,4.0
spotify:track:2igWooAsZ36Kc7UjnfXMbl,Equinox - Henrik Schwarz Remix,"Code 718, Henrik Schwarz",spotify:track:2igWooAsZ36Kc7UjnfXMbl,2igWooAsZ36Kc7UjnfXMbl,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:7hUcYvxbGfQ4lrDmOQVs9l', 'spotify:playlist:3eH3lljVfOtTtyo3gdyPmN', 'spotify:playlist:4s6SkLQTNYqRb0TYk5Cs6Y', 'spotify:playlist:3lEs8vpSTb1Wc5IAAO4ZY3', 'spotify:playlist:0cjuDWoj4puKm9uBNkhyTR', 'spotify:playlist:60P5FGi3oiZhteGAvyLm64']",0.764,0.705,6.0,-13.609,0.0,0.0592,0.0112,0.949,0.111,0.624,121.998,368467.0,4.0
spotify:track:4ZExvJvQXPEeYzGU0N3THi,Higher Love,Steve Winwood,spotify:track:4ZExvJvQXPEeYzGU0N3THi,4ZExvJvQXPEeYzGU0N3THi,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:1x9QhuTnxWwkGB02wVmQJs', 'spotify:playlist:3J2W6s0Y0qHsH4BdDGEilY', 'spotify:playlist:2qcTrDcxaeRPYWN5rZUk7J']",0.695,0.78,5.0,-12.159,1.0,0.0414,0.0426,0.146,0.298,0.954,98.699,351507.0,4.0
spotify:track:3uGItoG8JdwHUAfUlKNUFY,Planet Circus,You Man,spotify:track:3uGItoG8JdwHUAfUlKNUFY,3uGItoG8JdwHUAfUlKNUFY,['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ'],0.825,0.569,9.0,-9.062,0.0,0.0537,0.492,0.878,0.0706,0.235,113.999,286316.0,4.0
spotify:track:5hj2rvMtaOkhrkAaPvqvL6,World Is Empty,"Skream, Jansons",spotify:track:5hj2rvMtaOkhrkAaPvqvL6,5hj2rvMtaOkhrkAaPvqvL6,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:3eH3lljVfOtTtyo3gdyPmN', 'spotify:playlist:4s6SkLQTNYqRb0TYk5Cs6Y', 'spotify:playlist:0BAssw398217YM7dBHmMNY']",0.772,0.814,11.0,-6.07,0.0,0.0825,0.101,0.0033,0.186,0.239,130.876,196031.0,4.0
spotify:track:5MyzlvRoAEQeXmZYKUVmfw,Hear The Music,Rico Tubbs,spotify:track:5MyzlvRoAEQeXmZYKUVmfw,5MyzlvRoAEQeXmZYKUVmfw,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:3eH3lljVfOtTtyo3gdyPmN', 'spotify:playlist:5sce5Uqrw81DNE3sGj8vQG', 'spotify:playlist:0BAssw398217YM7dBHmMNY']",0.809,0.775,1.0,-5.186,1.0,0.0528,0.00567,0.277,0.129,0.491,125.972,184719.0,4.0
spotify:track:4NczzeHBQPPDO0B9AAmB8d,Assumptions,Sam Gellaitry,spotify:track:4NczzeHBQPPDO0B9AAmB8d,4NczzeHBQPPDO0B9AAmB8d,['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ'],0.639,0.815,11.0,-4.718,1.0,0.221,0.123,0.00113,0.193,0.443,126.055,220838.0,4.0
spotify:track:4s3xXkjGYSwI01zTp5f1by,Don't Let Go,Supershy,spotify:track:4s3xXkjGYSwI01zTp5f1by,4s3xXkjGYSwI01zTp5f1by,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:4s6SkLQTNYqRb0TYk5Cs6Y', 'spotify:playlist:0BAssw398217YM7dBHmMNY']",0.815,0.748,8.0,-8.74,0.0,0.0438,0.00102,0.936,0.0945,0.612,121.002,269800.0,4.0
spotify:track:2MAjcMaiYJdwFT3oAYLo03,Lightning To Strike,"J. Worra, Nathan Nicholson",spotify:track:2MAjcMaiYJdwFT3oAYLo03,2MAjcMaiYJdwFT3oAYLo03,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:4s6SkLQTNYqRb0TYk5Cs6Y', 'spotify:playlist:0BAssw398217YM7dBHmMNY']",0.648,0.843,2.0,-6.695,0.0,0.033,0.0567,0.0723,0.152,0.745,124.996,178721.0,4.0
spotify:track:1i2dqrgD4gsUzLQr6b7HAz,A Bit of Sickness,"Teniente Castillo, Mufti",spotify:track:1i2dqrgD4gsUzLQr6b7HAz,1i2dqrgD4gsUzLQr6b7HAz,['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ'],0.627,0.304,2.0,-10.935,1.0,0.052,0.00229,0.904,0.184,0.257,109.987,410190.0,4.0
spotify:track:2fleoFrkdAAEaYkvtvWiCJ,Brighter Brighter,"Rebolledo, Paulor",spotify:track:2fleoFrkdAAEaYkvtvWiCJ,2fleoFrkdAAEaYkvtvWiCJ,['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ'],0.808,0.866,1.0,-6.324,1.0,0.0417,0.0367,0.914,0.0639,0.402,119.907,484500.0,4.0
spotify:track:73w09ipORmomBHf7jn7NIB,Avenue of the Palms - Sunset Mix,Massimiliano Pagliara,spotify:track:73w09ipORmomBHf7jn7NIB,73w09ipORmomBHf7jn7NIB,['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ'],0.723,0.617,8.0,-7.721,1.0,0.0398,0.0224,0.39,0.161,0.23,124.005,527375.0,4.0
spotify:track:5gZxyMBkG3xMnnmOOt00KX,Liberty Biscuits,The Revenge,spotify:track:5gZxyMBkG3xMnnmOOt00KX,5gZxyMBkG3xMnnmOOt00KX,['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ'],0.749,0.536,11.0,-11.662,0.0,0.046,0.00791,0.849,0.0637,0.299,126.026,350480.0,4.0
spotify:track:3SbQnOx0SBI1GUizDCxYFP,Lucha Libre,Dorothys Fortress,spotify:track:3SbQnOx0SBI1GUizDCxYFP,3SbQnOx0SBI1GUizDCxYFP,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:3eH3lljVfOtTtyo3gdyPmN', 'spotify:playlist:4s6SkLQTNYqRb0TYk5Cs6Y']",0.709,0.989,0.0,-4.718,1.0,0.0492,0.178,0.83,0.107,0.71,117.993,268645.0,4.0
spotify:track:2CiM8qkhuBwtvmuI2VoC3u,Somefunkydrum,Boom Generation,spotify:track:2CiM8qkhuBwtvmuI2VoC3u,2CiM8qkhuBwtvmuI2VoC3u,['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ'],0.803,0.695,1.0,-9.91,1.0,0.057,0.000351,0.908,0.11,0.391,124.859,270656.0,4.0
spotify:track:3XlUhHq0nszWMGb67HuAFd,The Absolute Pain Of Not Being In Your Arms - Jason Peters Remix,"Man2.0, Jason Peters",spotify:track:3XlUhHq0nszWMGb67HuAFd,3XlUhHq0nszWMGb67HuAFd,['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ'],0.769,0.959,2.0,-9.989,1.0,0.0487,0.000822,0.871,0.0953,0.329,117.989,372857.0,4.0
spotify:track:2VMhjSyvJpc2x8bot82hTc,Hacia Alla - Original Mix,"Iñigo Vontier, Dan Solo",spotify:track:2VMhjSyvJpc2x8bot82hTc,2VMhjSyvJpc2x8bot82hTc,['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ'],0.755,0.72,6.0,-7.096,1.0,0.0443,5.52e-05,0.229,0.128,0.0939,115.989,396209.0,4.0
spotify:track:15hsRSOJdLtq3AjUMfVbs4,Agonie,Mont Cosmik,spotify:track:15hsRSOJdLtq3AjUMfVbs4,15hsRSOJdLtq3AjUMfVbs4,['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ'],0.717,0.618,8.0,-9.082,1.0,0.0359,0.0152,0.869,0.114,0.449,117.013,525126.0,4.0
spotify:track:33UNDFAWm5AO0IyVptTYYy,Vector,Delphi,spotify:track:33UNDFAWm5AO0IyVptTYYy,33UNDFAWm5AO0IyVptTYYy,['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ'],0.759,0.877,10.0,-8.535,0.0,0.0531,0.043,0.9,0.104,0.248,127.009,276944.0,4.0
spotify:track:5bF00VrMY3FwnQDgoP4Gnk,Strong,"Romy, Fred again..",spotify:track:5bF00VrMY3FwnQDgoP4Gnk,5bF00VrMY3FwnQDgoP4Gnk,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:3eH3lljVfOtTtyo3gdyPmN', 'spotify:playlist:7066MetVAxe2rJYvAQ1e3O', 'spotify:playlist:5AwAZGSHKHQuZH98K1U7de', 'spotify:playlist:62U2o4q77ywaQnE63vBCM9', 'spotify:playlist:5sce5Uqrw81DNE3sGj8vQG']",0.576,0.825,4.0,-6.742,1.0,0.047,0.0707,0.259,0.337,0.311,133.977,234053.0,4.0
spotify:track:5pXubehk7v9s9pVey5sH0I,Futuro Caos - Original Mix,Gladkazuka,spotify:track:5pXubehk7v9s9pVey5sH0I,5pXubehk7v9s9pVey5sH0I,['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ'],0.867,0.619,7.0,-10.147,1.0,0.205,0.202,0.897,0.383,0.483,120.019,291499.0,4.0
spotify:track:41asw2BNMVlsISEYtkc1QO,Köln,Liebknecht,spotify:track:41asw2BNMVlsISEYtkc1QO,41asw2BNMVlsISEYtkc1QO,['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ'],0.733,0.803,5.0,-9.756,1.0,0.0583,0.00461,0.846,0.113,0.352,123.002,346174.0,4.0
spotify:track:2A5dn1V8Sbghh2jHqYju9Q,Happinezz,"Boris Brejcha, Ginger",spotify:track:2A5dn1V8Sbghh2jHqYju9Q,2A5dn1V8Sbghh2jHqYju9Q,['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ'],0.787,0.496,7.0,-12.325,1.0,0.0611,0.00502,0.865,0.0975,0.169,125.018,472320.0,4.0
spotify:track:1GcFKhuRl5sovwfoWDHwOY,Leipzig,Liebknecht,spotify:track:1GcFKhuRl5sovwfoWDHwOY,1GcFKhuRl5sovwfoWDHwOY,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:3eH3lljVfOtTtyo3gdyPmN', 'spotify:playlist:4s6SkLQTNYqRb0TYk5Cs6Y', 'spotify:playlist:1NmIJCVVRi7how7Ndqt41q']",0.702,0.859,6.0,-8.619,1.0,0.0647,0.0384,0.844,0.0813,0.619,119.986,340012.0,4.0
spotify:track:6IY2wh7UDQ8j9divGWazYF,Behind the Mirror (Image Mix),Code Industry,spotify:track:6IY2wh7UDQ8j9divGWazYF,6IY2wh7UDQ8j9divGWazYF,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:5AwAZGSHKHQuZH98K1U7de', 'spotify:playlist:62U2o4q77ywaQnE63vBCM9']",0.769,0.845,1.0,-8.676,0.0,0.0521,0.0426,0.568,0.125,0.965,125.915,337707.0,4.0
spotify:track:0XZXC2ZFkycLdqb1RIbEMS,Behind the Mirror (Release of Anguish Mix),Code Industry,spotify:track:0XZXC2ZFkycLdqb1RIbEMS,0XZXC2ZFkycLdqb1RIbEMS,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:62U2o4q77ywaQnE63vBCM9']",0.576,0.805,8.0,-9.904,1.0,0.0426,0.0206,0.671,0.268,0.7,104.649,179893.0,4.0
spotify:track:7jLISeAj76fbSe2fmC3QtS,Fury,Code Industry,spotify:track:7jLISeAj76fbSe2fmC3QtS,7jLISeAj76fbSe2fmC3QtS,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:5AwAZGSHKHQuZH98K1U7de', 'spotify:playlist:62U2o4q77ywaQnE63vBCM9']",0.698,0.83,6.0,-9.866,1.0,0.0418,0.0054,0.786,0.127,0.838,125.936,455973.0,4.0
spotify:track:2Rxx0afzRX4xckZVemmA14,Dead City,Code Industry,spotify:track:2Rxx0afzRX4xckZVemmA14,2Rxx0afzRX4xckZVemmA14,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:62U2o4q77ywaQnE63vBCM9']",0.722,0.84,1.0,-10.039,0.0,0.0572,0.0666,0.802,0.11,0.163,109.009,213867.0,4.0
spotify:track:0xaa8bY9XLc4z5rLxdhuPz,Lover - Jennifer Cardini & Damon Jee Remix,"Howling, Frank Wiedemann, RY X, Jennifer Cardini, Damon Jee",spotify:track:0xaa8bY9XLc4z5rLxdhuPz,0xaa8bY9XLc4z5rLxdhuPz,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:62U2o4q77ywaQnE63vBCM9']",0.734,0.358,9.0,-8.437,1.0,0.0924,0.00212,0.905,0.149,0.207,122.032,403276.0,4.0
spotify:track:1ca1EzVVoIstzhnamDCig7,Dancing - Damon Jee Remix,"Dionigi, Damon Jee",spotify:track:1ca1EzVVoIstzhnamDCig7,1ca1EzVVoIstzhnamDCig7,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:62U2o4q77ywaQnE63vBCM9']",0.846,0.467,9.0,-7.157,1.0,0.0407,0.55,0.865,0.0992,0.206,120.013,450125.0,4.0
spotify:track:1VL16s8sLVTGuqSOAWDPzG,Starfield,Damon Jee,spotify:track:1VL16s8sLVTGuqSOAWDPzG,1VL16s8sLVTGuqSOAWDPzG,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:5AwAZGSHKHQuZH98K1U7de', 'spotify:playlist:62U2o4q77ywaQnE63vBCM9']",0.745,0.692,7.0,-11.028,1.0,0.0696,0.195,0.864,0.0921,0.0466,124.005,387881.0,4.0
spotify:track:4Bk4dYBCoKFWmKD7DtJWCW,Dear Humans - Original Mix,"Damon Jee, Snem K",spotify:track:4Bk4dYBCoKFWmKD7DtJWCW,4Bk4dYBCoKFWmKD7DtJWCW,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:62U2o4q77ywaQnE63vBCM9']",0.745,0.89,0.0,-8.261,1.0,0.0534,0.00913,0.823,0.151,0.456,116.008,422084.0,3.0
spotify:track:3ataeWiHw4WKfdfb9UKie8,Kosmos,Bizzarro Universe,spotify:track:3ataeWiHw4WKfdfb9UKie8,3ataeWiHw4WKfdfb9UKie8,['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ'],0.606,0.96,1.0,-6.51,0.0,0.0363,0.0053,0.799,0.29,0.349,123.997,410539.0,4.0
spotify:track:2dK06h6J6s7S1ApdGbMxw7,Never Return to Earth,Endrik Schroeder,spotify:track:2dK06h6J6s7S1ApdGbMxw7,2dK06h6J6s7S1ApdGbMxw7,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:3eH3lljVfOtTtyo3gdyPmN', 'spotify:playlist:7066MetVAxe2rJYvAQ1e3O']",0.689,0.975,10.0,-6.212,0.0,0.0433,0.000503,0.84,0.0504,0.432,128.008,367500.0,4.0
spotify:track:7dt6Juuz6mxlxbkqyvQ5jx,Starfalls,Marcus Christiansen,spotify:track:7dt6Juuz6mxlxbkqyvQ5jx,7dt6Juuz6mxlxbkqyvQ5jx,['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ'],0.735,0.733,1.0,-8.655,0.0,0.0459,0.00444,0.655,0.0698,0.433,123.968,315674.0,4.0
spotify:track:57XzS2wUpxZGjXvAm7IBGC,Remembrance Dance,"Moo Moonster, Freudenthal",spotify:track:57XzS2wUpxZGjXvAm7IBGC,57XzS2wUpxZGjXvAm7IBGC,['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ'],0.592,0.872,2.0,-6.839,1.0,0.0408,0.0017,0.871,0.283,0.345,121.991,318781.0,4.0
spotify:track:5JBnfk94iaOnmpqPI7LdvM,Too Good to Be True,My Secret Playground,spotify:track:5JBnfk94iaOnmpqPI7LdvM,5JBnfk94iaOnmpqPI7LdvM,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:3eH3lljVfOtTtyo3gdyPmN']",0.611,0.962,2.0,-8.604,1.0,0.0433,0.00228,0.783,0.159,0.502,123.003,392195.0,4.0
spotify:track:3YDBOFmBEk19AS4t4gwpXq,Arrival,Einmusik,spotify:track:3YDBOFmBEk19AS4t4gwpXq,3YDBOFmBEk19AS4t4gwpXq,['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ'],0.685,0.81,2.0,-8.179,1.0,0.0366,0.0002,0.899,0.09,0.0869,123.994,435322.0,4.0
spotify:track:4YCDwonrIKcQZMCm2WdG5n,Get Down,"Eliezer, Isadora",spotify:track:4YCDwonrIKcQZMCm2WdG5n,4YCDwonrIKcQZMCm2WdG5n,['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ'],0.734,0.731,2.0,-9.229,1.0,0.0497,0.000904,0.838,0.348,0.781,120.987,324817.0,4.0
spotify:track:5GwNvv689shfml4SoEE6YP,IN MY JUNGLE,F.O.E,spotify:track:5GwNvv689shfml4SoEE6YP,5GwNvv689shfml4SoEE6YP,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:6W3VIcJnnJlDC9t5VPiQvM', 'spotify:playlist:1W46iW6D4n1b1bSKEZr2JN']",0.794,0.789,4.0,-6.994,0.0,0.0518,0.499,0.895,0.174,0.886,112.1,396867.0,4.0
spotify:track:2T9wDobGLls8dFioN3HdEd,SAY GOODBYE,Hiroshi Sato,spotify:track:2T9wDobGLls8dFioN3HdEd,2T9wDobGLls8dFioN3HdEd,"['spotify:playlist:7If6Dfy8OsyQAKPJfPPgNZ', 'spotify:playlist:6W3VIcJnnJlDC9t5VPiQvM', 'spotify:playlist:1W46iW6D4n1b1bSKEZr2JN']",0.773,0.633,5.0,-9.805,1.0,0.0517,0.54,0.00131,0.0805,0.885,111.191,202973.0,4.0
